feedback_id,source_type,source_name,feedback_text,created_at,customer_segment,product_area,sentiment,severity,language,data_type,metadata_origin,rating,product_name,product_price,theme,theme_origin
SYN-ENH-219,Support Ticket,Synthetic Support Dataset,"Refund status shows 'Completed' on website dashboard, but my bank statement has zero incoming credits for the past 5 days.",2026-09-09,New User - Desktop,returns,negative,5,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",1.0,Payment Gateway Settlement,4700,Returns / Refund Friction,synthetic_ground_truth
SYN-ENH-220,Support Ticket,Synthetic Support Dataset,The return pickup agent claimed my pickup OTP was invalid and refused to take the sealed parcel.,2026-09-10,Returning User - Mobile,returns,negative,4,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",2.0,Pickup OTP Validation,2100,Returns / Refund Friction,synthetic_ground_truth
SYN-ENH-221,Survey,Synthetic Customer Survey,Survey feedback: shoppers want clear automated SMS alerts for every stage of the return lifecycle from pickup to refund.,2026-09-10,New User - Mobile,returns,neutral,2,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",3.0,Reverse Lifecycle Alerts,1100,Returns / Refund Friction,synthetic_ground_truth
SYN-ENH-222,Support Ticket,Synthetic Support Dataset,Replacement product sent for return #88412 had the exact same manufacturing defect as the original unit.,2026-09-10,Power User - Desktop,returns,negative,5,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",1.0,Replacement Quality Check,3800,Returns / Refund Friction,synthetic_ground_truth
SYN-ENH-223,Support Ticket,Synthetic Support Dataset,The zipper on the backpack broke off on the very first day of use. Material is extremely cheap and flimsy.,2026-06-08,New User - Mobile,product_quality,negative,5,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",1.0,Urban Travel Backpack,1499,Product Quality Issues,synthetic_ground_truth
SYN-ENH-224,Support Ticket,Synthetic Support Dataset,The cotton t-shirt shrank by two full sizes and lost its color completely after a single gentle machine wash.,2026-06-14,Returning User - Mobile,product_quality,negative,4,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",2.0,Men Classic Cotton Tee,599,Product Quality Issues,synthetic_ground_truth
SYN-ENH-225,Interview,Synthetic Customer Interviews,"In user interview, customer showed how the plastic casing of the electric kettle cracked along the seam due to heat expansion.",2026-06-20,Returning User - Desktop,product_quality,negative,5,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",1.0,1.5L Stainless Electric Kettle,1299,Product Quality Issues,synthetic_ground_truth
SYN-ENH-226,Support Ticket,Synthetic Support Dataset,The Bluetooth wireless earbuds have severe audio distortion in the left earbud right out of the sealed box.,2026-06-26,New User - Mobile,product_quality,negative,4,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",2.0,True Wireless Earbuds Pro,2499,Product Quality Issues,synthetic_ground_truth
SYN-ENH-227,Survey,Synthetic Customer Survey,Survey finding: 31% of buyers in the home furnishing category reported loose stitching and uneven seams on bedsheets.,2026-07-02,Returning User - Desktop,product_quality,negative,3,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",2.0,King Size Cotton Bed Sheet,899,Product Quality Issues,synthetic_ground_truth
SYN-ENH-228,Support Ticket,Synthetic Support Dataset,The display screen on this smart band developed dead black pixel lines within 48 hours of normal indoor wearing.,2026-07-07,Power User - Mobile,product_quality,negative,5,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",1.0,Fitness Smart Band V2,1899,Product Quality Issues,synthetic_ground_truth
SYN-ENH-229,Support Ticket,Synthetic Support Dataset,Sole of the running shoe detached from the front toe area during my second morning jog. Terrible manufacturing build.,2026-07-12,New User - Mobile,product_quality,negative,5,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",1.0,Lightweight Running Shoes,2199,Product Quality Issues,synthetic_ground_truth
SYN-ENH-230,Interview,Synthetic Customer Interviews,"In usability testing, customer highlighted that product color in reality is completely dull compared to vibrant studio photos.",2026-07-17,New User - Desktop,product_quality,negative,3,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",2.0,Floral Print Summer Kurti,799,Product Quality Issues,synthetic_ground_truth
SYN-ENH-231,Support Ticket,Synthetic Support Dataset,The charging cable included with the power bank does not fit snugly into the USB-C port and keeps disconnecting.,2026-07-21,Returning User - Mobile,product_quality,negative,4,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",2.0,20000mAh Fast Power Bank,1699,Product Quality Issues,synthetic_ground_truth
SYN-ENH-232,App Review,Synthetic Support Dataset,App review: received a counterfeit/fake perfume bottle that smelled like pure rubbing alcohol and gave me a skin rash.,2026-07-25,Returning User - Mobile,product_quality,negative,5,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",1.0,Luxury Eau De Parfum 100ml,3500,Product Quality Issues,synthetic_ground_truth
SYN-ENH-233,Support Ticket,Synthetic Support Dataset,The non-stick coating on the frying pan started peeling off after cooking just two meals. Potential health hazard.,2026-07-29,Power User - Desktop,product_quality,negative,5,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",1.0,Non-Stick Ceramic Frying Pan,1150,Product Quality Issues,synthetic_ground_truth
SYN-ENH-234,Survey,Synthetic Customer Survey,"Survey response: customers in electronics report poor battery backup, with devices draining from 100% to 0% in under 2 hours.",2026-08-01,Power User - Mobile,product_quality,negative,4,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",2.0,Portable Bluetooth Speaker,1999,Product Quality Issues,synthetic_ground_truth
SYN-ENH-235,Support Ticket,Synthetic Support Dataset,Wood on the study table was chipped at the corners and the pre-drilled assembly screw holes did not align properly.,2026-08-04,New User - Desktop,product_quality,negative,4,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",2.0,Engineered Wood Study Desk,4200,Product Quality Issues,synthetic_ground_truth
SYN-ENH-236,Interview,Synthetic Customer Interviews,"In user interview, shopper stated the jacket fabric felt like cheap synthetic plastic rather than the promised genuine leather.",2026-08-07,Returning User - Mobile,product_quality,negative,4,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",2.0,Biker Faux Leather Jacket,3299,Product Quality Issues,synthetic_ground_truth
SYN-ENH-237,Support Ticket,Synthetic Support Dataset,The stainless steel knife set rusted after being washed with regular dish soap. Clearly not genuine stainless steel.,2026-08-10,Returning User - Desktop,product_quality,negative,4,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",2.0,6-Piece Chef Knife Set,850,Product Quality Issues,synthetic_ground_truth
SYN-ENH-238,Support Ticket,Synthetic Support Dataset,Watch strap broke right at the spring bar while putting it on. Very fragile and sub-standard quality materials used.,2026-08-13,New User - Mobile,product_quality,negative,4,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",2.0,Analog Chronograph Watch,2800,Product Quality Issues,synthetic_ground_truth
SYN-ENH-239,App Review,Synthetic Support Dataset,App review: the phone case arrived bent out of shape and does not fit the volume buttons on the Samsung Galaxy S24.,2026-08-16,Power User - Mobile,product_quality,negative,3,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",2.0,Shockproof Armor Phone Case,499,Product Quality Issues,synthetic_ground_truth
SYN-ENH-240,Survey,Synthetic Customer Survey,Survey finding: 27% of shoppers in cookware complain of warped pan bases causing uneven induction heating.,2026-08-18,Returning User - Desktop,product_quality,negative,3,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",2.0,Induction Hard Anodized Kadai,1450,Product Quality Issues,synthetic_ground_truth
SYN-ENH-241,Support Ticket,Synthetic Support Dataset,The mixer grinder emitted strong burning plastic smoke on low speed during first use. Defective motor winding.,2026-08-21,New User - Mobile,product_quality,negative,5,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",1.0,750W Mixer Grinder 3 Jars,2999,Product Quality Issues,synthetic_ground_truth
SYN-ENH-242,Interview,Synthetic Customer Interviews,"In user interview, customer pointed out that the seams on the travel trolley suitcase split open under standard 15kg load.",2026-08-23,Returning User - Desktop,product_quality,negative,5,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",1.0,Hard Polycarbonate Suitcase,4800,Product Quality Issues,synthetic_ground_truth
SYN-ENH-243,Support Ticket,Synthetic Support Dataset,The printed graphic on the hoodie started flaking and peeling off right after unboxing before even washing it.,2026-08-26,New User - Mobile,product_quality,negative,4,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",2.0,Oversized Anime Graphic Hoodie,1299,Product Quality Issues,synthetic_ground_truth
SYN-ENH-244,Support Ticket,Synthetic Support Dataset,Ceramic coffee mugs arrived shattered into sharp pieces because there was zero bubble wrap inside the parcel box.,2026-08-28,Returning User - Mobile,product_quality,negative,5,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",1.0,Set of 4 Matte Ceramic Mugs,650,Product Quality Issues,synthetic_ground_truth
SYN-ENH-245,App Review,Synthetic Support Dataset,App review: this power bank gets dangerously hot during charging. I stopped using it out of safety concerns.,2026-08-30,Power User - Mobile,product_quality,negative,5,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",1.0,10000mAh Slim Power Bank,1199,Product Quality Issues,synthetic_ground_truth
SYN-ENH-246,Survey,Synthetic Customer Survey,"Survey input: footwear buyers reported that shoe soles become extremely slippery on wet tile surfaces, causing fall risks.",2026-09-01,Returning User - Desktop,product_quality,negative,4,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",2.0,Men Formal Slip-on Shoes,1899,Product Quality Issues,synthetic_ground_truth
SYN-ENH-247,Support Ticket,Synthetic Support Dataset,The LED desk lamp stopped turning on after 3 days. Power adapter output fluctuates and flickers constantly.,2026-09-02,New User - Desktop,product_quality,negative,4,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",2.0,Dimmable LED Study Lamp,899,Product Quality Issues,synthetic_ground_truth
SYN-ENH-248,Interview,Synthetic Customer Interviews,"In user interview, shopper explained the mattress had an overpowering chemical solvent smell that lingered for weeks.",2026-09-03,Returning User - Mobile,product_quality,negative,4,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",2.0,Memory Foam Orthopedic Mattress,8500,Product Quality Issues,synthetic_ground_truth
SYN-ENH-249,Support Ticket,Synthetic Support Dataset,Curtains are semi-transparent and completely fail to block sunlight despite being marketed as 100% blackout drapes.,2026-09-04,New User - Mobile,product_quality,negative,3,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",2.0,Set of 2 Room Blackout Curtains,1200,Product Quality Issues,synthetic_ground_truth
SYN-ENH-250,Support Ticket,Synthetic Support Dataset,The ergonomic office chair lumbar support snapped off when leaning back under normal sitting pressure.,2026-09-05,Power User - Desktop,product_quality,negative,5,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",1.0,High-Back Ergonomic Office Chair,7499,Product Quality Issues,synthetic_ground_truth
SYN-ENH-251,Survey,Synthetic Customer Survey,Survey feedback: cosmetic items frequently arrive with broken dispenser pumps and leaky bottle caps.,2026-09-05,Returning User - Mobile,product_quality,negative,4,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",2.0,Hydrating Face Serum 50ml,699,Product Quality Issues,synthetic_ground_truth
SYN-ENH-252,Support Ticket,Synthetic Support Dataset,Sizing on the leather belt is completely inaccurate. 34-inch size is barely 28 inches in real measurement.,2026-09-06,New User - Mobile,product_quality,negative,3,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",2.0,Reversible Genuine Leather Belt,550,Product Quality Issues,synthetic_ground_truth
SYN-ENH-253,Support Ticket,Synthetic Support Dataset,The wireless keyboard has unresponsive spacebar and key chatter where letters type twice per stroke.,2026-09-06,Power User - Desktop,product_quality,negative,4,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",2.0,Compact Wireless Keyboard,1499,Product Quality Issues,synthetic_ground_truth
SYN-ENH-254,Interview,Synthetic Customer Interviews,"In user interview, customer noted that the glass lid on the cooking pot shattered spontaneously during simmering.",2026-09-07,Returning User - Desktop,product_quality,negative,5,en,synthetic,"{""source_type"": ""synthetic_generator"", ""source_name"": ""synthetic_generator"", ""feedback_text"": ""synthetic_controlled"", ""sentiment"": ""synthetic_label"", ""rating"": ""synthetic_scale"", ""product_name"": ""synthetic_scenario"", ""product_price"": ""synthetic_scenario"", ""data_type"": ""synthetic"", ""product_area"": ""synthetic_label"", ""severity"": ""synthetic_rule"", ""language"": ""synthetic_label"", ""customer_segment"": ""synthetic_cohort"", ""created_at"": ""synthetic_timestamp""}",1.0,Tempered Glass Lid Casserole,1350,Product Quality Issues,synthetic_ground_truth
